index,latitude,longitude,Temp_pre_30,Temp_pre_15,Temp_pre_7,Wind_pre_30,Wind_pre_15,Wind_pre_7,Hum_pre_30,Hum_pre_15,Hum_pre_7,Prec_pre_30,Prec_pre_15,Prec_pre_7,remoteness,catastrophic,month_sin,month_cos,Vegetation_0,Vegetation_4,Vegetation_9,Vegetation_12,Vegetation_14,Vegetation_15,Vegetation_16,Vegetation
25057,33.51667002,-79.19999998,14.24764595,13.54862385,11.6015625,4.441525424,4.381284404,4.477734375,73.17487923,68.41219963,67.34509804,0.0,0.0,0.0,0.1101442380688408,1,0.8660254037844387,-0.49999999999999983,False,False,False,False,False,False,True,16
25059,33.48970482,-89.94158431,16.35097087,17.6505988,14.89119497,3.662337662,3.3279279280000003,2.655063291,62.94693201,56.88719512,57.816455700000006,0.0,0.0,0.0,0.2066450481232615,0,0.8660254037844387,-0.49999999999999983,False,False,False,False,False,False,True,16
25060,37.05735,-88.84161,20.29872923,18.96394422,18.23047619,2.076960784,1.37,2.047142857,69.50392157,66.69,60.26666667,52.2,25.4,21.8,0.1943887196995117,0,-0.8660254037844386,0.5000000000000001,True,False,False,False,False,False,False,0
25061,44.3797,-103.4788,-0.125833333,-3.1764542939999996,-2.283928571,5.297083333,4.465096953,3.842857143,62.26725404,72.69908815,76.88970588,0.0,0.0,0.0,0.328667178599253,0,0.8660254037844386,0.5000000000000001,False,False,False,False,False,True,False,15
25063,35.04805555,-120.4788889,18.1533101,18.13651877,18.38970588,4.8911149830000005,4.79112628,5.027941176000001,68.18794326,67.29020979,65.30075188,0.0,0.0,0.0,0.5018928666575972,0,-0.4999999999999998,-0.8660254037844388,False,False,False,False,False,True,False,15
25064,35.099869,-119.362219,27.2671875,26.32935561,23.48979592,3.336662607,3.321359223,3.324479167,40.01705238,39.2038835,45.86458333,0.0,0.0,0.0,0.4904546747853198,0,-0.4999999999999998,-0.8660254037844388,False,False,False,False,False,True,False,15
25065,36.24341,-93.9582,7.204819277,7.472440945,6.0,4.315384615,4.316600791,4.728813559,55.60421053,56.62916667,57.92727273,0.0,0.0,0.0,0.2420255399153605,0,0.8660254037844386,0.5000000000000001,True,False,False,False,False,False,False,0
25066,38.50138889,-119.62166670000002,16.5060241,16.9646438,15.74137931,2.281927711,2.095514512,2.460344828,45.46854083,47.3060686,48.06321839,0.0,0.0,0.0,0.4911926179593631,0,-0.8660254037844384,-0.5000000000000004,True,False,False,False,False,False,False,0
25067,47.78451393,-93.52154052,8.417798913,11.60199715,17.15517241,3.02669837,2.718259629,3.36137931,65.37312415,58.69670959,53.6,0.0,0.0,0.0,0.2335864615350644,1,0.49999999999999994,-0.8660254037844387,False,False,False,False,False,True,False,15
25068,34.7358,-79.8136,14.28650904,15.78888889,16.01190476,4.281092437,4.538997214,5.976785714,63.01436782,58.94117647,56.1547619,50.5,3.0,0.5,0.1147498029791875,1,0.8660254037844387,-0.49999999999999983,False,False,False,False,False,False,True,16
25069,34.46765229,-89.94101327,8.664305556,5.558611111,2.554166667,4.936111111000001,4.845,4.733333333,58.08166189,55.00833333,50.69047619,106.0,63.0,25.0,0.2059949894609907,1,1.0,6.123233995736766e-17,False,False,False,False,False,False,True,16
25070,32.24264,-94.5548,14.27455061,14.43333333,14.49204152,3.177672658,2.762280702,2.285813149,73.74534770000001,78.59963768,79.21014493,85.4,61.3,0.0,0.2501868066317712,0,0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,12
25071,34.62014997,-101.9441,22.50325885,22.62464986,22.63672655,3.190016234,3.165079365,2.970459082,71.45758355,68.46549949,68.67578947,0.0,0.0,0.0,0.3184687410817679,0,-0.4999999999999998,-0.8660254037844388,False,False,False,False,False,False,True,16
25072,31.97654585,-83.72992707,16.89330144,19.63283951,18.69602273,2.457535885,2.191358025,2.021590909,65.47475962,62.95760599,60.35795455,54.0,47.2,0.0,0.1514239965140948,0,0.8660254037844387,-0.49999999999999983,False,False,False,True,False,False,False,12
25073,31.495286,-85.916875,25.80868056,26.497543,25.54901961,2.168518519,2.132186732,2.199019608,75.37561576,70.69656992,71.25568182,53.0,11.9,9.9,0.1714417061722144,0,-0.4999999999999998,-0.8660254037844388,False,False,False,True,False,False,False,12
25074,29.38,-82.6,17.30613208,18.08803419,20.49130435,2.620754717,1.982051282,1.7884057969999998,73.1509434,71.11111111,76.17391304,0.0,0.0,0.0,0.1433409539895758,0,0.8660254037844387,-0.49999999999999983,False,False,False,True,False,False,False,12
25075,33.6072,-84.5478,4.186230876000001,6.57994429,6.394610778,4.246870653999999,4.298885793999999,4.577245509,64.914446,57.59610028,56.25149701,213.8,19.8,19.5,0.1576152960489298,0,0.8660254037844386,0.5000000000000001,False,False,False,False,False,False,True,16
25076,37.45,-114.9833,28.99467532,31.0395466,30.6885,3.827662338,3.588413098,4.2225,19.95058518,20.63476071,27.92,1.0,0.0,0.0,0.4447849722790986,1,-0.4999999999999998,-0.8660254037844388,True,False,False,False,False,False,False,0
25077,35.0744,-97.8822,1.43575419,1.43575419,1.43575419,3.082122905,3.082122905,3.082122905,71.04417671,71.04417671,71.04417671,0.0,0.0,0.0,0.2795261686748738,0,0.49999999999999994,0.8660254037844387,False,False,False,False,False,True,False,15
25078,30.6719,-85.6732,-5.83625,-5.6725,-4.580952381,4.509027778,4.142777778,4.881547619,88.91679507,91.47321429,91.52727273,0.0,0.0,0.0,0.1698685803303852,1,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,12
25079,31.242042,-86.387847,21.13394495,23.14127907,23.86681416,2.027037037,1.305426357,1.276106195,71.08981481,68.13565891,66.20796460000001,66.2,16.8,0.0,0.175888031784787,1,0.49999999999999994,-0.8660254037844387,False,False,False,True,False,False,False,12
25080,32.28048333,-97.84853333,32.10111317,32.15892193,32.68712871,4.587105751,3.667379182,2.735049505,42.10435993,42.56133829,37.26336634,0.0,0.0,0.0,0.2810797105404194,1,-0.4999999999999998,-0.8660254037844388,False,False,False,True,False,False,False,12
25081,31.855,-89.8789,23.08016682,22.37940631,23.87077535,1.832081595,1.867346939,1.517097416,70.9361039,69.26988922,69.26709402,39.6,5.3,0.0,0.2072226393983736,0,-0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,12
25082,29.5855,-98.9885,19.40074212,19.83951763,21.27833002,3.679359926,3.717717996,3.412127237,59.06673022,64.13198459,58.18541667,33.7,33.7,0.0,0.293932375581986,1,0.8660254037844387,-0.49999999999999983,False,False,False,True,False,False,False,12
25083,31.64754066,-83.26625422,28.33503717,29.15291937,29.37301587,1.484990706,1.4347544019999998,0.95734127,68.11895911,66.72103800000001,66.42857143,0.0,0.0,0.0,0.1475183319745148,0,-0.4999999999999998,-0.8660254037844388,False,False,False,True,False,False,False,12
25084,33.3751,-110.4573,19.48438114,19.5671875,21.59435146,2.51719057,2.552734375,2.4148535559999997,26.17534381,29.16015625,25.4916318,0.0,0.0,0.0,0.4021741080226026,1,0.49999999999999994,-0.8660254037844387,False,False,False,False,False,False,True,16
25085,32.84202977,-89.29576322,21.31445523,18.26496815,20.74304348,2.787567568,1.92750533,2.581304348,76.44760673,72.21971831,70.94285714,52.7,8.7,8.7,0.2011759539633371,0,-0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,12
25086,34.97253413,-88.75144308,6.218965517000001,7.87005814,9.620253165,3.632517986,3.4827988339999996,3.5132911389999997,65.75832127,63.69883041,53.19620253,0.0,0.0,0.0,0.1947922249694638,0,1.0,6.123233995736766e-17,False,False,False,False,False,False,True,16
25087,33.94166667,-81.07083333,6.294722222000001,7.2925,9.699404762,3.106944444,2.545555556,2.789880952,66.76197183,70.82954545,73.60365854,710.3,597.2,310.1,0.1263752020213957,1,0.8660254037844386,0.5000000000000001,False,False,False,False,False,False,True,16
25089,35.36166997,-88.91833001,4.516039052,4.554317548999999,2.928571429,2.987168759,2.58913649,2.7089285710000004,73.96923077,81.7394958,81.59036145,0.0,0.0,0.0,0.1960755711909469,0,-0.5000000000000004,0.8660254037844384,False,False,False,False,False,True,False,15
25091,40.983259999999994,-96.99664,1.396384298,3.817346939,3.26893617,5.898863636000001,5.980816327,5.556170213,56.2768595,54.41020408,56.11489362,6.2,3.6,3.6,0.2681127935247651,1,1.0,6.123233995736766e-17,False,False,False,False,False,True,False,15
25092,44.784246,-88.167831,7.092827442999999,11.63146853,13.58137255,5.15464025,4.162997658,4.108374383999999,67.26918919,60.67924528,68.09,86.6,51.8,6.6,0.1850192188421595,1,0.49999999999999994,-0.8660254037844387,False,False,False,False,False,True,False,15
25093,33.40025102,-84.87032542,6.67209191,7.569679849,8.279678067999999,2.4168501680000003,2.215442561,2.764587525,75.16016427,73.6027668,74.41962422,0.0,0.0,0.0,0.1606537045433282,0,1.0,6.123233995736766e-17,False,False,False,False,False,False,True,16
25094,35.91332997,-86.04499998,7.694285713999999,11.32183908,12.63414634,3.96637931,3.687209302,4.37654321,52.99410029,47.42261905,46.67088608,0.0,0.0,0.0,0.1696434943543097,0,1.0,6.123233995736766e-17,False,False,False,False,False,True,False,15
25095,31.243712699999996,-89.97002708,9.224431818,6.561403509,5.108974358999999,1.893172119,1.601173021,1.716666667,70.41404011,70.15976331,62.89743589999999,0.0,0.0,0.0,0.2085129839926722,0,-2.4492935982947064e-16,1.0,False,False,False,True,False,False,False,12
25096,18.361788,-67.257339,24.54446461,25.16785714,25.203125,3.862659381,3.5478571430000003,4.025,74.61313869,75.2437276,74.9921875,0.0,0.0,0.0,0.021834122717725,0,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,12
25097,41.52744608,-74.38125046,6.089051095,8.551928783,10.47368421,4.104671533,3.943026706,3.635526316,57.12368024,57.72923077,51.86577181,0.0,0.0,0.0,0.063875632851533,0,0.8660254037844387,-0.49999999999999983,False,False,False,False,False,True,False,15
25098,33.75,-111.505,32.19090909,32.53,32.699545455000006,2.4727272730000003,2.52,2.5436363635,37.27272727,38.1,38.513636365,0.0,0.0,0.0,0.4122965475961877,1,-0.4999999999999998,-0.8660254037844388,False,False,False,False,False,False,True,16
25099,43.8815,-118.595397,6.925908667000001,6.8905380329999995,8.703777336,2.735647717,2.879684601,2.743737575,65.20633299,68.57921292,69.45773196,0.0,0.0,0.0,0.4785441873818412,0,0.8660254037844387,-0.49999999999999983,False,False,True,False,False,False,False,9
25100,33.560767999999996,-80.017746,13.51458448,15.29979253,17.45720721,2.008004926,2.278203593,1.792351275,75.08174387,74.87126437,69.98507463,0.0,0.0,0.0,0.1173181763491839,0,0.8660254037844387,-0.49999999999999983,False,False,False,False,False,False,True,16
25101,32.805122999999995,-85.843625,14.13014671,16.18954248,18.345238100000003,1.70638902,1.574136321,1.08234127,59.74307545,63.0478424,63.00996016,0.0,0.0,0.0,0.1698332813856007,1,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,12
25102,33.48976,-92.36427,26.39615565,25.5598492,26.15662651,1.262259728,1.290386428,0.78373494,71.05297703,68.55419416,67.37550201,0.0,0.0,0.0,0.2289617791950031,0,-0.8660254037844384,-0.5000000000000004,False,False,False,False,False,False,True,16
25103,28.861439,-97.266061,26.91046154,26.20678314,26.36869748,3.387230769,3.3424460430000003,3.022268908,82.46512821,83.69578623,83.9894958,239.3,131.6,104.9,0.2782446970050889,0,-1.0,-1.8369701987210297e-16,False,False,False,True,False,False,False,12
25104,35.265,-79.025,17.07791667,18.505,20.23988095,3.692361111,4.129444444,4.10952381,61.63877266,60.57381616,63.08333333,21.6,1.8,0.8,0.1074779873416564,0,0.8660254037844387,-0.49999999999999983,False,False,False,False,False,True,False,15
25105,34.6178,-88.2364,10.80512465,9.43601108,7.297619048,4.810110803,4.377285318999999,4.431547619,65.10416667,64.37356322,65.7654321,0.0,0.0,0.0,0.1903194018819722,0,-0.8660254037844386,0.5000000000000001,False,False,False,False,False,False,True,16
25106,34.73472222,-93.47416667,9.645922747,16.23515439,18.29186603,1.5350858369999998,2.268646081,3.14354067,64.83650616,58.25480769,62.83732057,41.8,20.8,20.8,0.2384389285712693,1,1.0,6.123233995736766e-17,False,False,False,False,False,False,True,16
25107,33.404016,-86.019041,27.16285714,27.16285714,27.16285714,2.8885714289999997,2.8885714289999997,2.8885714289999997,59.47619048,59.47619048,59.47619048,0.0,0.0,0.0,0.1710040788678184,0,-0.4999999999999998,-0.8660254037844388,False,False,False,False,False,False,True,16
25108,33.16570598,-83.99864756,8.239316238999999,9.932267168,10.42828685,3.0629453680000003,3.154750706,3.322310757,70.2529893,67.02059497,68.18617021,0.0,0.0,0.0,0.1529886377264258,0,1.0,6.123233995736766e-17,False,False,False,False,False,False,True,16
25109,29.08,-82.31,25.80640669,25.84444444,25.39285714,2.842200557,2.662222222,2.439285714,64.29555237,64.33050847,65.23926379999999,63.2,63.2,36.8,0.1410049805888802,0,1.2246467991473532e-16,-1.0,False,False,False,True,False,False,False,12
25110,38.992417,-122.702117,17.09843342,16.50567901,19.15491329,2.353263708,2.669876543,2.401156069,57.65274151,58.28641975,53.91907514,3.5,3.0,0.0,0.5225484035107275,1,1.2246467991473532e-16,-1.0,True,False,False,False,False,False,False,0
25111,31.95881442,-82.80178034,11.11064815,9.356481481,12.21230159,2.42912037,2.243055556,1.943253968,63.71011021,65.79394531,75.22795699,0.0,0.0,0.0,0.1431423890161693,0,0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,12
25112,33.16189,-98.44609,16.002792000000003,16.91929499,15.944334,4.31977664,4.361317253999999,4.4687872760000005,56.45171927,58.39228598,57.49496982,0.0,0.0,0.0,0.2861100344701353,1,0.8660254037844387,-0.49999999999999983,False,False,False,False,False,False,True,16
25113,30.846519,-89.59705100000001,12.14281046,12.6407173,13.80131579,2.956270447,2.996194503,3.2325991189999996,72.26815642,73.05077263,72.44239631,92.1,46.5,12.5,0.2053975956629397,1,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,12
25114,27.5261,-81.8621,12.8312369,10.12302483,12.55745721,2.717046056,2.553021665,2.04292804,65.32564272,67.33576642,75.31118881,0.0,0.0,0.0,0.138352656372636,1,-2.4492935982947064e-16,1.0,False,False,False,True,False,False,False,12
25115,30.38833333,-84.46527778,24.37573904,25.76194503,26.87676768,2.791836735,2.302959831,1.677777778,67.14994829,68.37391304,63.25888325,93.0,0.0,0.0,0.1592189075807273,0,1.2246467991473532e-16,-1.0,False,False,False,True,False,False,False,12
25116,41.653648,-99.917572,10.55430712,8.81556196,8.927272727,4.0144194760000005,3.916138329,3.0909090910000003,57.20715631,56.16811594,49.43636364,5.3,0.5,0.0,0.2954923291951132,1,-0.8660254037844386,0.5000000000000001,False,False,False,False,False,True,False,15
25117,31.1553,-81.8581,13.33563969,13.46787565,13.55191257,3.687597911,3.837823834,3.665027322,67.60709593,67.90837696,72.22099448,0.0,0.0,0.0,0.135337443974129,0,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,12
25118,34.6334,-95.6669,10.02482066,11.9420904,13.02874251,3.768247126,3.391784703,2.9704819280000003,65.12166172,62.35243553,54.07926829,0.0,0.0,0.0,0.2589629954942825,1,1.0,6.123233995736766e-17,False,False,False,False,False,False,True,16
25119,40.777233,-121.14175,23.59973753,22.80126904,21.832738100000004,2.632270916,2.895384615,2.609638554,33.45152722,35.85641026,29.57228916,10.5,1.3,0.0,0.505692076493728,0,-0.4999999999999998,-0.8660254037844388,False,False,False,False,False,True,False,15
25120,37.905,-77.4667,4.540502793,6.091666667,5.660714286,2.44972067,2.544444444,2.294047619,60.71728595,63.50915751,67.70192308,51.7,43.0,29.8,0.0923237532668395,0,0.8660254037844386,0.5000000000000001,True,False,False,False,False,False,False,0
25122,39.582221999999994,-121.619722,24.40974212,24.42651297,24.84782609,1.578653295,1.5089337180000002,1.251242236,44.83882521,44.22910663,42.40062112,0.0,0.0,0.0,0.5111282075787462,0,-1.0,-1.8369701987210297e-16,True,False,False,False,False,False,False,0
25123,31.96783525,-84.70295109,10.30537815,12.4210084,13.38235294,2.059047619,2.818487395,4.071813725,79.81019202,81.49930069999999,82.56495468,103.8,97.4,74.2,0.1601581843343769,0,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,12
25124,34.508846999999996,-86.992294,13.83791908,10.48217822,8.978823529,2.1723577240000003,1.757,0.7491017959999999,63.80630105,64.01515152,61.90419162,144.8,16.8,0.8,0.1790822851326095,0,-0.5000000000000004,0.8660254037844384,False,False,False,False,False,False,True,16
25125,26.28875,-98.0967,29.00763723,29.17897727,29.46169355,4.9555131260000005,4.425852273,4.057258065,64.68322981,63.30455408,60.47580645,0.0,0.0,0.0,0.2883557808665538,0,1.2246467991473532e-16,-1.0,False,False,False,True,False,False,False,12
25126,34.504,-100.2848,23.0583501,22.32510288,23.85833333,3.857746479,4.07654321,3.3658333330000003,62.2587269,60.72727273,58.82352941,3.3,3.3,3.3,0.3026820467531412,1,-1.0,-1.8369701987210297e-16,False,False,False,False,False,False,True,16
25127,35.60194444,-105.64,24.90560876,26.22802198,26.01754386,4.355677155,4.301373626,4.059064327,29.17099863,31.37362637,32.69005848,1.3,1.3,1.3,0.3535334418444897,0,-0.4999999999999998,-0.8660254037844388,False,False,False,False,False,True,False,15
25128,30.73923532,-83.21841286,13.71938284,15.01302251,16.13283019,1.605207329,1.141639871,1.339622642,77.43731778,81.08631922,82.15057915,15.2,1.5,0.0,0.1477779136405612,0,-2.4492935982947064e-16,1.0,False,False,False,True,False,False,False,12
25130,48.0589,-118.6375,16.58559783,20.42666667,22.45059524,3.172826087,3.209166667,3.413095238,42.38911565,33.93333333,30.08928571,9.0,0.0,0.0,0.4779639533304225,0,1.2246467991473532e-16,-1.0,False,False,False,False,False,True,False,15
25131,31.1216,-84.1354,6.686971235,3.468253968,0.608695652,4.271454219,4.58244898,4.886153846,65.58823529,61.46491228,67.58730159,0.0,0.0,0.0,0.1556931206988441,0,0.49999999999999994,0.8660254037844387,False,False,False,True,False,False,False,12
25133,44.12925,-103.42721,0.690647482,2.590747331,4.0,6.282244556,6.290946502000001,4.387931034,61.82,57.06167401,46.68965517,6.2,3.9,0.0,0.3282452681804337,0,0.49999999999999994,0.8660254037844387,False,False,False,False,False,True,False,15
25135,40.33666667,-105.3661111,23.29831144,22.85486891,22.91071429,2.916431925,3.003561387,2.735912698,42.46171912,41.394564200000005,42.54166667,101.6,101.6,101.6,0.3484101796422958,0,-0.8660254037844384,-0.5000000000000004,False,False,False,False,True,False,False,14
25136,36.16063333,-77.4994,6.729147142,4.288765088,7.577380952,2.0552015,2.5975858869999997,3.522420635,70.43091451,62.76996198,57.73904382,30.8,14.0,7.1,0.0935738662799903,0,0.8660254037844386,0.5000000000000001,True,False,False,False,False,False,False,0
